task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,871 + 556 =,1427,1427,True,79c641e4,7,[FINAL]  1427 [END],11.213759503999995,8,846,False
n_ary,2_ops,888 + 759 =,1647,1647,True,5ca9e316,7,[FINAL]  1647 [END],11.238543648999894,8,846,False
n_ary,2_ops,670 + 418 =,1088,1088,True,f45d66a6,7,[FINAL]  1088 [END],11.279548492999993,8,846,False
n_ary,2_ops,661 + 544 =,1205,1205,True,d333d682,7,[FINAL]  1205 [END],11.662875987999996,8,846,False
n_ary,2_ops,328 + 902 =,1230,1230,True,508bcc7b,7,[FINAL]  1230 [END],11.230046629000071,8,846,False
n_ary,2_ops,696 + 243 =,939,939,True,7d6f48ef,7,[FINAL]  939 [END],10.894738901000096,7,846,False
n_ary,2_ops,810 + 357 =,1167,1167,True,a04564cd,7,[FINAL]  1167 [END],11.295113552999965,8,846,False
n_ary,2_ops,191 + 780 =,971,971,True,2beef17d,7,[FINAL]  971 [END],10.867238514000064,7,846,False
n_ary,2_ops,933 + 652 =,1585,1585,True,ae954ab6,7,[FINAL]  1585 [END],11.147317868999949,8,846,False
n_ary,2_ops,995 + 551 =,1546,1546,True,cf933cbf,7,[FINAL]  1546 [END],11.14955223100003,8,846,False
n_ary,2_ops,227 + 885 =,1112,1112,True,3c7a8694,7,[FINAL]  1112 [END],11.553821841999934,8,846,False
n_ary,2_ops,395 + 913 =,1308,1308,True,1534f4e1,7,[FINAL]  1308 [END],11.176462476999973,8,846,False
n_ary,2_ops,661 + 800 =,1461,1461,True,acea4092,7,[FINAL]  1461 [END],11.27210191200004,8,846,False
n_ary,2_ops,262 + 254 =,516,516,True,c6d77350,7,[FINAL]  516 [END],10.887443275999999,7,846,False
n_ary,2_ops,244 + 977 =,1221,1221,True,7d21bd53,7,[FINAL]  1221 [END],11.204757859999972,8,846,False
n_ary,2_ops,433 + 105 =,538,538,True,7366764f,7,[FINAL]  538 [END],10.947197713999913,7,846,False
n_ary,2_ops,594 + 781 =,1375,1375,True,5af05db5,7,[FINAL]  1375 [END],11.565188044000024,8,846,False
n_ary,2_ops,587 + 573 =,1160,1160,True,f91c0ede,7,[FINAL]  1160 [END],11.188484680999977,8,846,False
n_ary,2_ops,191 + 618 =,809,809,True,be0bc17a,7,[FINAL]  809 [END],11.012304012999948,7,846,False
n_ary,2_ops,682 + 984 =,1666,1666,True,9c5642c0,7,[FINAL]  1666 [END],11.274073032999922,8,846,False
n_ary,2_ops,795 + 227 =,1022,1022,True,a2ba9095,7,[FINAL]  1022 [END],11.215977149000082,8,846,False
n_ary,2_ops,919 + 109 =,1028,1028,True,e37961af,7,[FINAL]  1028 [END],11.201715457000091,8,846,False
n_ary,2_ops,471 + 164 =,635,635,True,45186f7e,7,[FINAL]  635 [END],11.274047373000144,7,846,False
n_ary,2_ops,851 + 650 =,1501,1401,False,131a9162,7,[FINAL]  1401 [END],11.241281789999903,8,846,False
n_ary,2_ops,882 + 157 =,1039,1039,True,414ed408,7,[FINAL]  1039 [END],11.22080823400006,8,846,False
n_ary,2_ops,341 + 322 =,663,663,True,e6b4db98,7,[FINAL]  663 [END],10.878730509000206,7,846,False
n_ary,2_ops,814 + 812 =,1626,1626,True,d8f15a69,7,[FINAL]  1626 [END],11.19281690999992,8,846,False
n_ary,2_ops,524 + 231 =,755,755,True,01cd48ab,7,[FINAL]  755 [END],10.854465291999986,7,846,False
n_ary,2_ops,818 + 463 =,1281,1281,True,bba9e421,7,[FINAL]  1281 [END],11.53487889600001,8,846,False
n_ary,2_ops,725 + 384 =,1109,1109,True,351c8126,7,[FINAL]  1109 [END],11.146476035999967,8,846,False
n_ary,2_ops,165 + 142 =,307,307,True,ab72c775,7,[FINAL]  307 [END],10.88098002200013,7,846,False
n_ary,2_ops,078 + 742 =,820,820,True,7f6e3d9f,7,[FINAL]  820 [END],10.86498618099995,7,846,False
n_ary,2_ops,020 + 992 =,1012,1012,True,fb33ca93,7,[FINAL]  1012 [END],11.210905076000017,8,846,False
n_ary,2_ops,176 + 446 =,622,622,True,baf2242c,7,[FINAL]  622 [END],10.908797877000097,7,846,False
n_ary,2_ops,104 + 856 =,960,960,True,6c8e5831,7,[FINAL]  960 [END],10.941809151000143,7,846,False
n_ary,2_ops,401 + 405 =,806,806,True,4633ae0c,7,[FINAL]  806 [END],11.260873483000069,7,846,False
n_ary,2_ops,507 + 084 =,591,591,True,f067e942,7,[FINAL]  591 [END],10.995845173000134,7,846,False
n_ary,2_ops,475 + 089 =,564,564,True,7f91b417,7,[FINAL]  564 [END],10.950513391999948,7,846,False
