task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,625 + 449 =,1074,1074,True,1be6c354,3,[FINAL]  1074 [END],5.669162748999952,8,854,False
n_ary,2_ops,976 + 756 =,1732,1732,True,9e80426a,3,[FINAL]  1732 [END],5.641994663000048,8,854,False
n_ary,2_ops,722 + 324 =,1046,1046,True,5387ff25,3,[FINAL]  1046 [END],5.553138444000012,8,854,False
n_ary,2_ops,490 + 643 =,1133,1133,True,9911658a,3,[FINAL]  1133 [END],6.324464911999939,8,854,False
n_ary,2_ops,118 + 710 =,828,828,True,b4b0c527,3,[FINAL]  828 [END],5.903817541999956,7,854,False
n_ary,2_ops,075 + 884 =,959,959,True,68747ecd,3,[FINAL]  959 [END],6.477221926000084,7,854,False
n_ary,2_ops,133 + 213 =,346,346,True,cd74dd12,3,[FINAL]  346 [END],5.444383183000014,7,854,False
n_ary,2_ops,092 + 549 =,641,641,True,5e7148c2,3,[FINAL]  641 [END],6.398079974999973,7,854,False
n_ary,2_ops,825 + 702 =,1527,1527,True,f376dbad,3,[FINAL]  1527 [END],5.535104289999936,8,854,False
n_ary,2_ops,855 + 658 =,1513,1513,True,c0808606,3,[FINAL]  1513 [END],5.917299998999965,8,854,False
n_ary,2_ops,192 + 673 =,865,865,True,0835701e,3,[FINAL]  865 [END],5.407618002000049,7,854,False
n_ary,2_ops,727 + 874 =,1601,1501,False,8c54129c,3,[FINAL]  1501 [END],5.5717630450000115,8,854,False
n_ary,2_ops,863 + 029 =,892,892,True,5dc50527,3,[FINAL]  892 [END],5.807112845000006,7,854,False
n_ary,2_ops,451 + 305 =,756,756,True,e3cfbf30,3,[FINAL]  756 [END],5.640489704999936,7,854,False
n_ary,2_ops,375 + 942 =,1317,1317,True,1029cefd,3,[FINAL]  1317 [END],5.679503791000002,8,854,False
n_ary,2_ops,639 + 073 =,712,712,True,2e56e25c,3,[FINAL]  712 [END],5.591282755999941,7,854,False
n_ary,2_ops,515 + 314 =,829,829,True,d7d64f32,3,[FINAL]  829 [END],6.1566068539999605,7,854,False
n_ary,2_ops,494 + 155 =,649,649,True,caa15c68,3,[FINAL]  649 [END],5.340193200000044,7,854,False
n_ary,2_ops,458 + 340 =,798,798,True,aed44fc9,3,[FINAL]  798 [END],6.573220192000008,7,854,False
n_ary,2_ops,861 + 371 =,1232,1232,True,d1756f55,3,[FINAL]  1232 [END],5.908721549999996,8,854,False
