task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,871 + 556 =,1427,1427,True,79c641e4,4,[FINAL]  1427 [END],7.343844544000149,8,846,False
n_ary,2_ops,888 + 759 =,1647,1647,True,5ca9e316,4,[FINAL]  1647 [END],7.282736292999971,8,846,False
n_ary,2_ops,670 + 418 =,1088,1088,True,f45d66a6,4,[FINAL]  1088 [END],7.396808613000076,8,846,False
n_ary,2_ops,661 + 544 =,1205,1205,True,d333d682,4,[FINAL]  1205 [END],7.3255445079998935,8,846,False
n_ary,2_ops,328 + 902 =,1230,1230,True,508bcc7b,4,[FINAL]  1230 [END],7.3983646740000495,8,846,False
n_ary,2_ops,696 + 243 =,939,939,True,7d6f48ef,4,[FINAL]  939 [END],7.536694921999924,7,846,False
n_ary,2_ops,810 + 357 =,1167,1167,True,a04564cd,4,[FINAL]  1167 [END],7.3813541250001435,8,846,False
n_ary,2_ops,191 + 780 =,971,971,True,2beef17d,4,[FINAL]  971 [END],7.264400654999918,7,846,False
n_ary,2_ops,933 + 652 =,1585,1585,True,ae954ab6,4,[FINAL]  1585 [END],7.418373552000048,8,846,False
n_ary,2_ops,995 + 551 =,1546,1546,True,cf933cbf,4,[FINAL]  1546 [END],7.425260276000017,8,846,False
n_ary,2_ops,227 + 885 =,1112,1112,True,3c7a8694,4,[FINAL]  1112 [END],7.3973782410000695,8,846,False
n_ary,2_ops,395 + 913 =,1308,1308,True,1534f4e1,4,[FINAL]  1308 [END],7.358744386000126,8,846,False
n_ary,2_ops,661 + 800 =,1461,1461,True,acea4092,4,[FINAL]  1461 [END],7.310168879999992,8,846,False
n_ary,2_ops,262 + 254 =,516,516,True,c6d77350,4,[FINAL]  516 [END],7.505050573999824,7,846,False
n_ary,2_ops,244 + 977 =,1221,1221,True,7d21bd53,4,[FINAL]  1221 [END],7.407102558999895,8,846,False
n_ary,2_ops,433 + 105 =,538,538,True,7366764f,4,[FINAL]  538 [END],7.256018464000135,7,846,False
n_ary,2_ops,594 + 781 =,1375,1375,True,5af05db5,4,[FINAL]  1375 [END],7.364810878000071,8,846,False
n_ary,2_ops,587 + 573 =,1160,1160,True,f91c0ede,4,[FINAL]  1160 [END],7.33500195900001,8,846,False
n_ary,2_ops,191 + 618 =,809,809,True,be0bc17a,4,[FINAL]  809 [END],7.207985578000034,7,846,False
n_ary,2_ops,682 + 984 =,1666,1666,True,9c5642c0,4,[FINAL]  1666 [END],7.375404315000196,8,846,False
n_ary,2_ops,795 + 227 =,1022,1022,True,a2ba9095,4,[FINAL]  1022 [END],7.673714646999997,8,846,False
n_ary,2_ops,919 + 109 =,1028,1028,True,e37961af,4,[FINAL]  1028 [END],7.3853581969999595,8,846,False
n_ary,2_ops,471 + 164 =,635,635,True,45186f7e,4,[FINAL]  635 [END],7.1445399980000275,7,846,False
n_ary,2_ops,851 + 650 =,1501,1401,False,131a9162,4,[FINAL]  1401 [END],7.386315682000031,8,846,False
n_ary,2_ops,882 + 157 =,1039,1039,True,414ed408,4,[FINAL]  1039 [END],7.401376978999906,8,846,False
n_ary,2_ops,341 + 322 =,663,663,True,e6b4db98,4,[FINAL]  663 [END],7.177127398000039,7,846,False
n_ary,2_ops,814 + 812 =,1626,1626,True,d8f15a69,4,[FINAL]  1626 [END],7.316773296000065,8,846,False
n_ary,2_ops,524 + 231 =,755,755,True,01cd48ab,4,[FINAL]  755 [END],7.246362825000006,7,846,False
n_ary,2_ops,818 + 463 =,1281,1281,True,bba9e421,4,[FINAL]  1281 [END],7.632262403999903,8,846,False
n_ary,2_ops,725 + 384 =,1109,1109,True,351c8126,4,[FINAL]  1109 [END],7.371364273999916,8,846,False
n_ary,2_ops,165 + 142 =,307,307,True,ab72c775,4,[FINAL]  307 [END],7.139123619999964,7,846,False
n_ary,2_ops,078 + 742 =,820,820,True,7f6e3d9f,4,[FINAL]  820 [END],7.2044735689999015,7,846,False
n_ary,2_ops,020 + 992 =,1012,1012,True,fb33ca93,4,[FINAL]  1012 [END],7.359246668999958,8,846,False
n_ary,2_ops,176 + 446 =,622,622,True,baf2242c,4,[FINAL]  622 [END],7.151365343999942,7,846,False
n_ary,2_ops,104 + 856 =,960,960,True,6c8e5831,4,[FINAL]  960 [END],7.185090691999903,7,846,False
n_ary,2_ops,401 + 405 =,806,806,True,4633ae0c,4,[FINAL]  806 [END],7.503548136000063,7,846,False
n_ary,2_ops,507 + 084 =,591,591,True,f067e942,4,[FINAL]  591 [END],7.180429697000136,7,846,False
n_ary,2_ops,475 + 089 =,564,564,True,7f91b417,4,[FINAL]  564 [END],7.229839737999782,7,846,False
n_ary,2_ops,066 + 868 =,934,934,True,d323c2c5,4,[FINAL]  934 [END],7.2601586670000415,7,846,False
