task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,871 + 556 =,1427,1427,True,79c641e4,5,[FINAL]  1427 [END],9.091217865999965,8,846,False
n_ary,2_ops,888 + 759 =,1647,1647,True,5ca9e316,5,[FINAL]  1647 [END],7.886258163999969,8,846,False
n_ary,2_ops,670 + 418 =,1088,1088,True,f45d66a6,5,[FINAL]  1088 [END],7.876980128000014,8,846,False
n_ary,2_ops,661 + 544 =,1205,1205,True,d333d682,5,[FINAL]  1205 [END],9.070785165000018,8,846,False
n_ary,2_ops,328 + 902 =,1230,1230,True,508bcc7b,5,[FINAL]  1230 [END],7.7976860269999975,8,846,False
n_ary,2_ops,696 + 243 =,939,939,True,7d6f48ef,5,[FINAL]  939 [END],8.08481188799999,7,846,False
n_ary,2_ops,810 + 357 =,1167,1167,True,a04564cd,5,[FINAL]  1167 [END],8.862159467999959,8,846,False
n_ary,2_ops,191 + 780 =,971,971,True,2beef17d,5,[FINAL]  971 [END],7.703979667999988,7,846,False
n_ary,2_ops,933 + 652 =,1585,1585,True,ae954ab6,5,[FINAL]  1585 [END],7.817383673999984,8,846,False
n_ary,2_ops,995 + 551 =,1546,1546,True,cf933cbf,5,[FINAL]  1546 [END],8.211127106999982,8,846,False
n_ary,2_ops,227 + 885 =,1112,1112,True,3c7a8694,5,[FINAL]  1112 [END],8.214379603999987,8,846,False
n_ary,2_ops,395 + 913 =,1308,1308,True,1534f4e1,5,[FINAL]  1308 [END],7.833292576999952,8,846,False
n_ary,2_ops,661 + 800 =,1461,1461,True,acea4092,5,[FINAL]  1461 [END],8.320128339000007,8,846,False
n_ary,2_ops,262 + 254 =,516,516,True,c6d77350,5,[FINAL]  516 [END],7.896010444000012,7,846,False
n_ary,2_ops,244 + 977 =,1221,1221,True,7d21bd53,5,[FINAL]  1221 [END],8.291829041000028,8,846,False
n_ary,2_ops,433 + 105 =,538,538,True,7366764f,5,[FINAL]  538 [END],7.58613672599995,7,846,False
n_ary,2_ops,594 + 781 =,1375,1375,True,5af05db5,5,[FINAL]  1375 [END],7.856067976999952,8,846,False
n_ary,2_ops,587 + 573 =,1160,1160,True,f91c0ede,5,[FINAL]  1160 [END],8.956594767999945,8,846,False
n_ary,2_ops,191 + 618 =,809,809,True,be0bc17a,5,[FINAL]  809 [END],7.567966051999974,7,846,False
n_ary,2_ops,682 + 984 =,1666,1666,True,9c5642c0,5,[FINAL]  1666 [END],7.777645734999965,8,846,False
n_ary,2_ops,795 + 227 =,1022,1022,True,a2ba9095,5,[FINAL]  1022 [END],9.077265541999964,8,846,False
n_ary,2_ops,919 + 109 =,1028,1028,True,e37961af,5,[FINAL]  1028 [END],7.816395208000017,8,846,False
n_ary,2_ops,471 + 164 =,635,635,True,45186f7e,5,[FINAL]  635 [END],7.6165830329999835,7,846,False
n_ary,2_ops,851 + 650 =,1501,1401,False,131a9162,5,[FINAL]  1401 [END],7.969593535000058,8,846,False
n_ary,2_ops,882 + 157 =,1039,1039,True,414ed408,5,[FINAL]  1039 [END],8.203103131000034,8,846,False
n_ary,2_ops,341 + 322 =,663,663,True,e6b4db98,5,[FINAL]  663 [END],7.910947393000015,7,846,False
n_ary,2_ops,814 + 812 =,1626,1626,True,d8f15a69,5,[FINAL]  1626 [END],7.81641905999993,8,846,False
n_ary,2_ops,524 + 231 =,755,755,True,01cd48ab,5,[FINAL]  755 [END],8.42668036100008,7,846,False
n_ary,2_ops,818 + 463 =,1281,1281,True,bba9e421,5,[FINAL]  1281 [END],8.526199993999967,8,846,False
n_ary,2_ops,725 + 384 =,1109,1109,True,351c8126,5,[FINAL]  1109 [END],7.851447264999933,8,846,False
n_ary,2_ops,165 + 142 =,307,307,True,ab72c775,5,[FINAL]  307 [END],7.6752144419999695,7,846,False
n_ary,2_ops,078 + 742 =,820,820,True,7f6e3d9f,5,[FINAL]  820 [END],8.804934973000059,7,846,False
n_ary,2_ops,020 + 992 =,1012,1012,True,fb33ca93,5,[FINAL]  1012 [END],7.717983927999967,8,846,False
n_ary,2_ops,176 + 446 =,622,622,True,baf2242c,5,[FINAL]  622 [END],7.5846911909999335,7,846,False
n_ary,2_ops,104 + 856 =,960,960,True,6c8e5831,5,[FINAL]  960 [END],8.801616158999991,7,846,False
n_ary,2_ops,401 + 405 =,806,806,True,4633ae0c,5,[FINAL]  806 [END],7.9149138870000115,7,846,False
n_ary,2_ops,507 + 084 =,591,591,True,f067e942,5,[FINAL]  591 [END],7.685258434999923,7,846,False
n_ary,2_ops,475 + 089 =,564,564,True,7f91b417,5,[FINAL]  564 [END],7.801892863000035,7,846,False
n_ary,2_ops,066 + 868 =,934,934,True,d323c2c5,5,[FINAL]  934 [END],7.987193733000026,7,846,False
