task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,871 + 556 =,1427,1427,True,79c641e4,8,[FINAL]  1427 [END],12.34757472299998,8,846,False
n_ary,2_ops,888 + 759 =,1647,1647,True,5ca9e316,8,[FINAL]  1647 [END],12.623460941999952,8,846,False
n_ary,2_ops,670 + 418 =,1088,1088,True,f45d66a6,8,[FINAL]  1088 [END],12.67556576800007,8,846,False
n_ary,2_ops,661 + 544 =,1205,1205,True,d333d682,8,[FINAL]  1205 [END],13.162265844999979,8,846,False
n_ary,2_ops,328 + 902 =,1230,1230,True,508bcc7b,8,[FINAL]  1230 [END],12.576632158999928,8,846,False
n_ary,2_ops,696 + 243 =,939,939,True,7d6f48ef,8,[FINAL]  939 [END],12.308509119000064,7,846,False
n_ary,2_ops,810 + 357 =,1167,1167,True,a04564cd,8,[FINAL]  1167 [END],12.649815624000098,8,846,False
n_ary,2_ops,191 + 780 =,971,971,True,2beef17d,8,[FINAL]  971 [END],12.147550509000098,7,846,False
n_ary,2_ops,933 + 652 =,1585,1585,True,ae954ab6,8,[FINAL]  1585 [END],12.509905893999985,8,846,False
n_ary,2_ops,995 + 551 =,1546,1546,True,cf933cbf,8,[FINAL]  1546 [END],13.045075788000076,8,846,False
n_ary,2_ops,227 + 885 =,1112,1112,True,3c7a8694,8,[FINAL]  1112 [END],12.517293001000098,8,846,False
n_ary,2_ops,395 + 913 =,1308,1308,True,1534f4e1,8,[FINAL]  1308 [END],12.588698593000004,8,846,False
n_ary,2_ops,661 + 800 =,1461,1461,True,acea4092,8,[FINAL]  1461 [END],12.52777818800007,8,846,False
n_ary,2_ops,262 + 254 =,516,516,True,c6d77350,8,[FINAL]  516 [END],12.322858653999901,7,846,False
n_ary,2_ops,244 + 977 =,1221,1221,True,7d21bd53,8,[FINAL]  1221 [END],12.592694616000017,8,846,False
n_ary,2_ops,433 + 105 =,538,538,True,7366764f,8,[FINAL]  538 [END],12.451365095000028,7,846,False
n_ary,2_ops,594 + 781 =,1375,1375,True,5af05db5,8,[FINAL]  1375 [END],12.421320117999926,8,846,False
n_ary,2_ops,587 + 573 =,1160,1160,True,f91c0ede,8,[FINAL]  1160 [END],12.593115026999953,8,846,False
n_ary,2_ops,191 + 618 =,809,809,True,be0bc17a,8,[FINAL]  809 [END],12.280271318999894,7,846,False
n_ary,2_ops,682 + 984 =,1666,1666,True,9c5642c0,8,[FINAL]  1666 [END],12.613197957000011,8,846,False
n_ary,2_ops,795 + 227 =,1022,1022,True,a2ba9095,8,[FINAL]  1022 [END],12.698146909999878,8,846,False
n_ary,2_ops,919 + 109 =,1028,1028,True,e37961af,8,[FINAL]  1028 [END],12.86316683899986,8,846,False
n_ary,2_ops,471 + 164 =,635,635,True,45186f7e,8,[FINAL]  635 [END],12.195191955000155,7,846,False
n_ary,2_ops,851 + 650 =,1501,1401,False,131a9162,8,[FINAL]  1401 [END],12.546114653999894,8,846,False
n_ary,2_ops,882 + 157 =,1039,1039,True,414ed408,8,[FINAL]  1039 [END],12.589882922000015,8,846,False
n_ary,2_ops,341 + 322 =,663,663,True,e6b4db98,8,[FINAL]  663 [END],12.331897815000048,7,846,False
n_ary,2_ops,814 + 812 =,1626,1626,True,d8f15a69,8,[FINAL]  1626 [END],12.65772448000007,8,846,False
n_ary,2_ops,524 + 231 =,755,755,True,01cd48ab,8,[FINAL]  755 [END],12.59663417600018,7,846,False
n_ary,2_ops,818 + 463 =,1281,1281,True,bba9e421,8,[FINAL]  1281 [END],12.498878177000051,8,846,False
n_ary,2_ops,725 + 384 =,1109,1109,True,351c8126,8,[FINAL]  1109 [END],12.558150358000148,8,846,False
