task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,143 + 609 =,752,1445,False,a1d04687,2,"Step 1:  0 + 143 = 143
Step 2: 143 + 609 = 752
Step 3: 752 + 693 = 1445
[FINAL] 1445 [END]",73.87391139700003,64,1541,False
n_ary,2_ops,752 + 782 =,1534,3940,False,28a0481c,2,"Step 1:  0 + 752 = 752
Step 2: 752 + 782 = 1534
Step 3: 1534 + 792 = 2326
Step 4: 2326 + 802 = 3128
Step 5: 3128 + 812 = 3940
[FINAL] 3940 [END]",73.87391139700003,108,1541,False
n_ary,2_ops,659 + 368 =,1027,2833,False,c0012d2c,2,"Step 1:  0 + 699 = 699
Step 2: 699 + 368 = 1067
Step 3: 1067 + 699 = 1766
Step 4: 1766 + 368 = 2134
Step 5: 2134 + 699 = 2833
[FINAL] 2833 [END]",73.87391139700003,108,1541,False
n_ary,2_ops,402 + 382 =,784,1350,False,ac22468f,2,"Step 1:  0 + 402 = 402
Step 2: 402 + 382 = 784
Step 3: 784 + 282 = 1066
Step 4: 1066 + 182 = 1248
Step 5: 1248 + 102 = 1350
[FINAL] 1350 [END]",73.87391139700003,106,1541,False
n_ary,2_ops,132 + 058 =,190,464,False,c73ed305,2,"Step 1:  0 + 132 = 132
Step 2: 132 + 058 = 190
Step 3: 190 + 087 = 277
Step 4: 277 + 098 = 375
Step 5: 375 + 089 = 464
[FINAL] 464 [END]",73.87391139700003,100,1541,False
n_ary,2_ops,537 + 043 =,580,584,False,1ac72f52,2,"Step 1:  0 + 537 = 537
Step 2: 537 + 043 = 580
Step 3: 580 + 004 = 584
Step 4: 584 + 000 = 584
[FINAL] 584 [END]",73.87391139700003,81,1541,False
n_ary,2_ops,506 + 485 =,991,1467,False,52590f5c,2,"Step 1:  0 + 506 = 506
Step 2: 506 + 455 = 961
Step 3: 961 + 506 = 1467
[FINAL] 1467 [END]",73.87391139700003,64,1541,False
n_ary,2_ops,843 + 037 =,880,981,False,a8729bd1,2,"Step 1:  0 + 833 = 833
Step 2: 833 + 037 = 870
Step 3: 870 + 037 = 907
Step 4: 907 + 037 = 944
Step 5: 944 + 037 = 981
[FINAL] 981 [END]",73.87391139700003,100,1541,False
n_ary,2_ops,038 + 424 =,462,462,True,7e2e144f,2,"Step 1:  0 + 38 = 38
Step 2: 38 + 424 = 462
",74.18499088600004,29,1541,False
n_ary,2_ops,586 + 451 =,1037,2627,False,c66d192f,2,"Step 1:  0 + 586 = 586
Step 2: 586 + 451 = 1037
Step 3: 1037 + 567 = 1604
Step 4: 1604 + 456 = 2060
Step 5: 2060 + 567 = 2627
[FINAL] 2627 [END]",74.18499088600004,108,1541,False
n_ary,2_ops,714 + 040 =,754,754,True,bf977610,2,"Step 1:  0 + 714 = 714
Step 2: 714 + 040 = 754
Step 3: 754 + 000 = 754
",74.18499088600004,51,1541,False
n_ary,2_ops,299 + 263 =,562,1291,False,fd50f834,2,"Step 1:  0 + 299 = 299
Step 2: 299 + 263 = 562
Step 3: 562 + 256 = 818
Step 4: 818 + 242 = 1060
Step 5: 1060 + 231 = 1291
[FINAL] 1291 [END]",74.18499088600004,104,1541,False
n_ary,2_ops,479 + 479 =,958,2395,False,65fc355d,2,"Step 1:  0 + 479 = 479
Step 2: 479 + 479 = 958
Step 3: 958 + 479 = 1437
Step 4: 1437 + 479 = 1916
Step 5: 1916 + 479 = 2395
[FINAL] 2395 [END]",74.18499088600004,106,1541,False
