task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,083 + 747 =,830,860,False,44a09cb0,2,"Step 1:  0 + 83 = 83
Step 2: 83 + 777 = 860
",2.2664946197499916,55,412,False
n_ary,2_ops,264 + 971 =,1235,1215,False,e349ccaa,2,"Step 1:  0 + 244 = 244
Step 2: 244 + 971 = 1215
",2.2664946197499916,55,412,False
n_ary,2_ops,217 + 051 =,268,268,True,cf177ddd,2,"Step 1:  0 + 217 = 217
Step 2: 217 + 051 = 268
Step 3: 268 + 000 = 268
",2.2664946197499916,55,412,False
n_ary,2_ops,567 + 895 =,1462,2363,False,1fff739a,2,"Step 1:  0 + 567 = 567
Step 2: 567 + 895 = 1462
Step 3: 1462 + 901 = 2363
",2.2664946197499916,55,412,False
n_ary,2_ops,893 + 242 =,1135,1377,False,da8d5fab,2,"Step 1:  0 + 893 = 893
Step 2: 893 + 242 = 1135
Step 3: 1135 + 242 = 1377
",2.2664946197499916,55,412,False
n_ary,2_ops,594 + 657 =,1251,2028,False,e7639cac,2,"Step 1:  0 + 594 = 594
Step 2: 594 + 657 = 1251
Step 3: 1251 + 777 = 2028
",2.2664946197499916,55,412,False
n_ary,2_ops,466 + 878 =,1344,1344,True,ebafe260,2,"Step 1:  0 + 466 = 466
Step 2: 466 + 878 = 1344
",2.2664946197499916,55,412,False
n_ary,2_ops,398 + 168 =,566,566,True,8ad0ae83,2,"Step 1:  0 + 398 = 398
Step 2: 398 + 168 = 566
",2.2664946197499916,55,412,False
n_ary,2_ops,630 + 432 =,1062,1475,False,de9d0884,2,"Step 1:  0 + 630 = 630
Step 2: 630 + 423 = 1053
Step 3: 1053 + 422 = 1475
",2.742457742875004,71,412,False
n_ary,2_ops,528 + 083 =,611,621,False,48505218,2,"Step 1:  0 + 588 = 588
Step 2: 588 + 033 = 621
Step 3: 621 + 000 = 621
",2.742457742875004,71,412,False
n_ary,2_ops,456 + 300 =,756,756,True,aa1a92e3,2,"Step 1:  0 + 456 = 456
Step 2: 456 + 300 = 756
",2.742457742875004,71,412,False
n_ary,2_ops,249 + 256 =,505,505,True,07f9db27,2,"Step 1:  0 + 249 = 249
Step 2: 249 + 256 = 505
",2.742457742875004,71,412,False
n_ary,2_ops,396 + 486 =,882,1458,False,1b238498,2,"Step 1:  0 + 396 = 396
Step 2: 396 + 486 = 882
Step 3: 882 + 576 = 1458
",2.742457742875004,71,412,False
n_ary,2_ops,306 + 040 =,346,351,False,1c90bd4e,2,"Step 1:  0 + 306 = 306
Step 2: 306 + 040 = 346
Step 3: 346 + 005 = 351
Step 4: 351 + 000 = 351
",2.742457742875004,71,412,False
n_ary,2_ops,569 + 889 =,1458,2467,False,f10386a8,2,"Step 1:  0 + 569 = 569
Step 2: 569 + 899 = 1468
Step 3: 1468 + 999 = 2467
",2.742457742875004,71,412,False
n_ary,2_ops,660 + 572 =,1232,1232,True,266e677e,2,"Step 1:  0 + 660 = 660
Step 2: 660 + 572 = 1232
",2.742457742875004,71,412,False
n_ary,2_ops,962 + 450 =,1412,1932,False,3fa85c52,2,"Step 1:  0 + 922 = 922
Step 2: 922 + 450 = 1372
Step 3: 1372 + 560 = 1932
",2.901599881375006,76,412,False
n_ary,2_ops,637 + 588 =,1225,1225,True,3134cb93,2,"Step 1:  0 + 637 = 637
Step 2: 637 + 588 = 1225
",2.901599881375006,76,412,False
n_ary,2_ops,277 + 980 =,1257,1257,True,37d15e4d,2,"Step 1:  0 + 277 = 277
Step 2: 277 + 980 = 1257
",2.901599881375006,76,412,False
n_ary,2_ops,718 + 505 =,1223,1728,False,e75d6eb5,2,"Step 1:  0 + 718 = 718
Step 2: 718 + 505 = 1223
Step 3: 1223 + 505 = 1728
",2.901599881375006,76,412,False
n_ary,2_ops,693 + 921 =,1614,3495,False,b3c845e9,2,"Step 1:  0 + 693 = 693
Step 2: 693 + 921 = 1614
Step 3: 1614 + 936 = 2550
Step 4: 2550 + 945 = 3495
",2.901599881375006,76,412,False
n_ary,2_ops,754 + 263 =,1017,1017,True,7caaf6ba,2,"Step 1:  0 + 754 = 754
Step 2: 754 + 263 = 1017
",2.901599881375006,76,412,False
n_ary,2_ops,792 + 209 =,1001,1001,True,296b8bdb,2,"Step 1:  0 + 792 = 792
Step 2: 792 + 209 = 1001
",2.901599881375006,76,412,False
n_ary,2_ops,345 + 865 =,1210,1210,True,7f15ee5f,2,"Step 1:  0 + 345 = 345
Step 2: 345 + 865 = 1210
",2.901599881375006,76,412,False
