task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,161 + 455 =,616,161,False,0d4e2a05,2,[FINAL]  161 + 455 = 616,1.6325047142499898,15,558,False
n_ary,2_ops,978 + 492 =,1470,1470,True,a1c5157a,2,"[FINAL]  1470

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,763 + 334 =,1097,1097,True,dcfc3ce3,2,"[FINAL]  1097

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,383 + 719 =,1102,1510,False,50fa3318,2,"[FINAL]  1510

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,312 + 077 =,389,499,False,3e19217a,2,"[FINAL]  499

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,237 + 540 =,777,977,False,6e34327e,2,"[FINAL]  977

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,670 + 886 =,1556,1552,False,366fbed0,2,"[FINAL]  1552

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,604 + 485 =,1089,1049,False,f6003a18,2,"[FINAL]  1049

**Final Answer**",1.6325047142499898,15,558,False
n_ary,2_ops,857 + 087 =,944,1056,False,f39b871b,2,"[FINAL]  1056

**Final Answer**",1.6605404738750167,15,558,False
n_ary,2_ops,065 + 497 =,562,1054,False,49799f00,2,"[FINAL]  1054

**Final Answer**",1.6605404738750167,15,558,False
n_ary,2_ops,326 + 349 =,675,705,False,a41b97eb,2,"[FINAL]  705

**Final Answer**",1.6605404738750167,15,558,False
n_ary,2_ops,825 + 420 =,1245,1275,False,445038e3,2,"[FINAL]  1275 [END]

**Final Answer**",1.6605404738750167,15,558,False
n_ary,2_ops,374 + 012 =,386,476,False,d0578a21,2,"[FINAL]  476 
[END]
",1.6605404738750167,15,558,False
n_ary,2_ops,266 + 282 =,548,448,False,cdaec2a1,2,"[FINAL]  448 
[END]
",1.6605404738750167,15,558,False
n_ary,2_ops,487 + 006 =,493,1531,False,9dd22bfb,2,"[FINAL]  1531

[END]",1.6605404738750167,15,558,False
n_ary,2_ops,041 + 278 =,319,309,False,bed2bed3,2,"[FINAL]  309

**Final Answer**",1.6605404738750167,15,558,False
n_ary,2_ops,562 + 745 =,1307,1307,True,41faa202,2,"[FINAL]  1307

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,518 + 759 =,1277,1359,False,68f9ffbe,2,"[FINAL]  1359

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,293 + 998 =,1291,1921,False,f76f15e7,2,"[FINAL]  1921

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,238 + 378 =,616,1766,False,2cdfa39a,2,"[FINAL]  1766

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,332 + 709 =,1041,1507,False,0e2ce08b,2,"[FINAL]  1507

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,424 + 320 =,744,764,False,6a2f5c1b,2,"[FINAL]  764

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,560 + 170 =,730,1700,False,d2aebea5,2,"[FINAL]  1700

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,331 + 635 =,966,986,False,ad65cbb3,2,"[FINAL]  986

**Final Answer**",1.5968457017499986,12,558,False
n_ary,2_ops,883 + 924 =,1807,1771,False,1d578474,2,"[FINAL]  1771

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,620 + 331 =,951,951,True,6973469f,2,"[FINAL]  951

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,203 + 524 =,727,977,False,e8e07f4c,2,"[FINAL]  977

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,107 + 016 =,123,113,False,d98d6d8d,2,"[FINAL]  113

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,372 + 507 =,879,1995,False,ecbf0a03,2,"[FINAL]  1995

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,546 + 311 =,857,978,False,ee98e7a2,2,"[FINAL]  978

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,330 + 204 =,534,674,False,b98424d1,2,"[FINAL]  674

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,639 + 151 =,790,900,False,679547b0,2,"[FINAL]  900

**Final Answer**",1.6657658281250178,12,558,False
n_ary,2_ops,463 + 546 =,1009,1011,False,ce4fb519,2,"[FINAL]  1011

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,218 + 304 =,522,642,False,9ad34c45,2,"[FINAL]  642

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,351 + 355 =,706,906,False,96b16d07,2,"[FINAL]  906

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,901 + 878 =,1779,1709,False,05b82cc4,2,"[FINAL]  1709

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,385 + 341 =,726,736,False,16d8188a,2,"[FINAL]  736

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,826 + 446 =,1272,1212,False,2a604e98,2,"[FINAL]  1212

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,495 + 601 =,1096,1156,False,7e23eff5,2,"[FINAL]  1156

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,421 + 401 =,822,932,False,c37fba65,2,"[FINAL]  932

**Final Answer**",1.611713204624948,12,558,False
n_ary,2_ops,554 + 744 =,1298,1296,False,f6cec8d3,2,"[FINAL]  1296

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,570 + 965 =,1535,1520,False,17428850,2,"[FINAL]  1520

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,565 + 586 =,1151,1121,False,842a918d,2,"[FINAL]  1121

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,046 + 758 =,804,1445,False,12afbc31,2,"[FINAL]  1445

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,907 + 712 =,1619,1699,False,9c76281a,2,"[FINAL]  1699

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,972 + 120 =,1092,1092,True,81fbf017,2,"[FINAL]  1092

**Final Answer**",1.5869249293750727,12,558,False
n_ary,2_ops,965 + 859 =,1824,1714,False,b6c9975c,2,"[FINAL]  1714

**Final Answer**",1.5869249293750727,12,558,False
